ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,theme_name,val_star_rating,country
2-5,31.192200000000003,,56.0,,10855.0,,DUPLO®,,CA
2-5,31.192200000000003,2.0,30.0,5.0,10822.0,Very Easy,DUPLO®,4.5,CA
1½-5,31.192200000000003,,70.0,,10817.0,,DUPLO®,,CA
2-5,27.2922,,39.0,,10606.0,,DUPLO®,,CA
2-5,23.3922,,30.0,,10828.0,,DUPLO®,,CA
2-5,19.4922,3.0,29.0,5.0,10590.0,Easy,DUPLO®,4.7,CA
1½-5,15.5922,,29.0,,10818.0,,DUPLO®,,CA
1½-5,15.5922,3.0,25.0,4.7,10616.0,Easy,DUPLO®,4.7,CA
1½-5,11.6922,3.0,12.0,5.0,10615.0,Very Easy,DUPLO®,4.7,CA
2-5,10.1322,4.0,13.0,4.3,10801.0,Easy,DUPLO®,4.3,CA
2-5,10.1322,1.0,13.0,5.0,10808.0,Very Easy,DUPLO®,5.0,CA
1½-5,10.1322,,19.0,,10831.0,,DUPLO®,,CA
1½-3,3.8922,,10.0,,10849.0,,DUPLO®,,CA
1½-3,3.8922,2.0,7.0,4.5,10852.0,Very Easy,DUPLO®,5.0,CA
1½-3,3.8922,2.0,8.0,4.5,10850.0,Easy,DUPLO®,5.0,CA
8-12,70.1922,1.0,695.0,,41188.0,,Elves,,CA
9-12,62.3922,2.0,646.0,5.0,41194.0,,Elves,3.0,CA
8-12,50.6922,6.0,460.0,4.5,41187.0,Average,Elves,4.2,CA
8-12,38.9922,2.0,451.0,4.5,41193.0,Average,Elves,4.5,CA
8-12,31.192200000000003,8.0,339.0,4.3,41183.0,Average,Elves,4.4,CA
8-12,31.192200000000003,2.0,360.0,4.0,41192.0,Average,Elves,3.5,CA
7-12,19.4922,2.0,205.0,5.0,41191.0,Average,Elves,5.0,CA
7-12,19.4922,2.0,145.0,5.0,41186.0,Average,Elves,3.5,CA
7-12,14.8122,2.0,149.0,5.0,41190.0,Easy,Elves,5.0,CA
7-12,58.4922,3.0,637.0,5.0,41185.0,Average,Elves,4.5,CA
7-12,10.1322,3.0,67.0,5.0,41181.0,Easy,Elves,5.0,CA
7-12,19.4922,4.0,226.0,5.0,41182.0,Average,Elves,5.0,CA
7-12,85.7922,4.0,871.0,5.0,41318.0,Average,Friends,4.0,CA
7-12,70.1922,2.0,603.0,5.0,41317.0,Challenging,Friends,5.0,CA
6-12,70.1922,8.0,622.0,4.6,41314.0,Average,Friends,3.3,CA
6-12,70.1922,7.0,722.0,4.6,41340.0,Average,Friends,4.0,CA
8-12,58.4922,3.0,585.0,3.3,41324.0,Average,Friends,3.7,CA
7-12,54.5922,,488.0,,41339.0,,Friends,,CA
6-12,46.7922,6.0,589.0,4.8,41313.0,Easy,Friends,4.0,CA
6-12,38.9922,1.0,460.0,4.0,41338.0,Average,Friends,1.0,CA
7-12,38.9922,4.0,402.0,5.0,41323.0,Average,Friends,4.5,CA
6-12,38.9922,,370.0,,41320.0,,Friends,,CA
6-12,38.9922,3.0,326.0,4.0,41325.0,Challenging,Friends,3.0,CA
6-12,31.192200000000003,2.0,351.0,5.0,41335.0,Challenging,Friends,5.0,CA
6-12,31.192200000000003,3.0,378.0,4.7,41336.0,Average,Friends,3.3,CA
6-12,31.192200000000003,2.0,307.0,5.0,41322.0,Average,Friends,4.5,CA
6-12,31.192200000000003,1.0,309.0,5.0,41316.0,Easy,Friends,5.0,CA
6-12,23.3922,3.0,246.0,5.0,41319.0,Easy,Friends,4.0,CA
6-12,23.3922,1.0,229.0,5.0,41334.0,Average,Friends,5.0,CA
6-12,23.3922,7.0,289.0,3.8,41311.0,Easy,Friends,3.7,CA
6-12,19.4922,1.0,223.0,5.0,41333.0,,Friends,5.0,CA
6-12,19.4922,,210.0,,41332.0,,Friends,,CA
4-7,19.4922,,115.0,,10749.0,,Juniors,,CA
6-12,19.4922,4.0,186.0,5.0,41315.0,Easy,Friends,4.8,CA
6-12,14.8122,,119.0,,41330.0,,Friends,,CA
6-12,14.8122,1.0,163.0,5.0,41329.0,Easy,Friends,2.0,CA
4-7,10.1322,2.0,67.0,5.0,10748.0,Very Easy,Juniors,4.0,CA
6-12,10.1322,2.0,95.0,4.5,41328.0,Easy,Friends,5.0,CA
6-12,10.1322,3.0,86.0,2.3,41327.0,Average,Friends,2.7,CA
6+,12.4722,2.0,249.0,5.0,40171.0,Average,Friends,5.0,CA
6-12,31.192200000000003,5.0,286.0,5.0,41124.0,Average,Friends,5.0,CA
6-12,31.192200000000003,5.0,176.0,2.8,41132.0,Easy,Friends,1.8,CA
6-12,19.4922,8.0,195.0,4.3,41128.0,Average,Friends,4.5,CA
5-12,5.4522,1.0,62.0,5.0,41303.0,,Friends,5.0,CA
8-12,101.39220000000002,17.0,1124.0,4.8,41130.0,Average,Friends,4.5,CA
7-12,77.9922,5.0,774.0,3.8,41134.0,Easy,Friends,2.4,CA
6-12,58.4922,5.0,575.0,5.0,41126.0,Average,Friends,5.0,CA
6-12,35.092200000000005,3.0,328.0,4.5,41312.0,Average,Friends,4.5,CA
5-12,31.192200000000003,18.0,217.0,2.7,41326.0,Easy,Friends,2.6,CA
5-12,19.4922,,185.0,,41300.0,,Friends,,CA
6-12,19.4922,1.0,185.0,4.0,41310.0,Easy,Friends,5.0,CA
5-12,14.0322,1.0,145.0,4.0,41301.0,,Friends,4.0,CA
6-12,14.0322,6.0,174.0,3.8,41127.0,Average,Friends,4.0,CA
5-12,10.1322,1.0,79.0,3.0,41306.0,Easy,Friends,5.0,CA
5-12,10.1322,,86.0,,41309.0,,Friends,,CA
5-12,10.1322,2.0,77.0,4.5,41123.0,Easy,Friends,4.5,CA
5-12,5.4522,1.0,45.0,5.0,41302.0,Easy,Friends,5.0,CA
16+,311.9922,130.0,4634.0,4.7,75827.0,Challenging,Ghostbusters™,4.7,CA
8-14,58.4922,24.0,556.0,4.6,75828.0,Average,Ghostbusters™,4.3,CA
12+,70.1922,83.0,962.0,3.7,21313.0,Average,Ideas,4.2,CA
10+,35.092200000000005,30.0,230.0,4.1,21314.0,Easy,Ideas,3.7,CA
12+,140.3922,79.0,2049.0,4.8,21310.0,Average,Ideas,4.7,CA
14+,116.9922,367.0,1969.0,4.6,21309.0,Challenging,Ideas,4.9,CA
9+,50.6922,23.0,496.0,3.6,21308.0,Easy,Ideas,2.7,CA
10+,23.3922,33.0,231.0,4.4,21312.0,Easy,Ideas,4.5,CA
12+,77.9922,51.0,773.0,3.3,21307.0,Average,Ideas,4.0,CA
4-7,46.7922,,150.0,,10758.0,,Juniors,,CA
4-7,31.192200000000003,,178.0,,10761.0,,Juniors,,CA
4-7,23.3922,,85.0,,10757.0,,Juniors,,CA
4-7,23.3922,,149.0,,10760.0,,Juniors,,CA
4-7,19.4922,,84.0,,10756.0,,Juniors,,CA
4-7,19.4922,,95.0,,10759.0,,Juniors,,CA
5-8,50.6922,1.0,266.0,5.0,10745.0,Challenging,Juniors,5.0,CA
4-7,35.092200000000005,2.0,191.0,5.0,10744.0,Average,Juniors,4.5,CA
4-7,31.192200000000003,2.0,175.0,5.0,10734.0,,Juniors,4.0,CA
4-7,23.3922,2.0,116.0,5.0,10743.0,Easy,Juniors,5.0,CA
4-7,23.3922,3.0,94.0,4.7,10736.0,Average,Juniors,4.7,CA
4-7,23.3922,1.0,151.0,5.0,10753.0,Easy,Juniors,5.0,CA
4-7,19.4922,,115.0,,10749.0,,Juniors,,CA
4-7,19.4922,2.0,100.0,5.0,10746.0,Easy,Juniors,4.5,CA
4-7,19.4922,2.0,95.0,2.5,10742.0,Easy,Juniors,3.0,CA
4-7,19.4922,,115.0,,10751.0,,Juniors,,CA
4-7,19.4922,1.0,125.0,5.0,10754.0,,Juniors,4.0,CA
4-7,19.4922,2.0,108.0,4.5,10739.0,Easy,Juniors,4.0,CA
4-7,19.4922,1.0,110.0,,10740.0,Easy,Juniors,,CA
4-7,19.4922,,131.0,,10755.0,,Juniors,,CA
4-7,14.0322,2.0,63.0,4.0,10737.0,Easy,Juniors,4.0,CA
4-7,14.0322,2.0,67.0,5.0,10738.0,Average,Juniors,5.0,CA
4-7,10.1322,2.0,67.0,5.0,10748.0,Very Easy,Juniors,4.0,CA
4-7,10.1322,8.0,47.0,3.9,10730.0,Very Easy,Juniors,3.9,CA
4-7,10.1322,3.0,62.0,4.3,10733.0,Easy,Juniors,5.0,CA
4-7,10.1322,1.0,75.0,5.0,10732.0,,Juniors,5.0,CA
4-7,10.1322,3.0,59.0,4.3,10731.0,Easy,Juniors,4.3,CA
4-7,10.1322,,73.0,,10750.0,,Juniors,,CA
4-7,31.192200000000003,1.0,143.0,5.0,10747.0,Average,Juniors,4.0,CA
4-7,31.192200000000003,1.0,172.0,4.0,10725.0,Very Easy,Juniors,4.0,CA
4-7,23.3922,5.0,137.0,4.4,10687.0,Very Easy,Juniors,3.8,CA
4-7,19.4922,3.0,90.0,5.0,10735.0,Easy,Juniors,4.7,CA
4-7,14.0322,,92.0,,10722.0,,Juniors,,CA
4-7,12.4722,2.0,58.0,4.0,10726.0,Very Easy,Juniors,3.0,CA
4-7,14.0322,1.0,70.0,5.0,10723.0,Easy,Juniors,5.0,CA
4-7,10.1322,,63.0,,10720.0,,Juniors,,CA
8-12,116.9922,3.0,1019.0,5.0,75930.0,Easy,Indoraptor Rampage at Lockwood Estate,4.3,CA
7-12,77.9922,1.0,577.0,,75929.0,,Carnotaurus Gyrosphere Escape,,CA
7-12,70.1922,,609.0,,75933.0,,T. rex Transport,,CA
4-7,46.7922,,150.0,,10758.0,,Juniors,,CA
7-12,38.9922,1.0,289.0,3.0,75931.0,Easy,Dilophosaurus Outpost Attack,3.0,CA
7-12,38.9922,,397.0,,75928.0,,Blue's Helicopter Pursuit,,CA
6-12,31.192200000000003,2.0,222.0,4.5,75927.0,Average,Stygimoloch Breakout,4.5,CA
2-5,31.192200000000003,,22.0,,10880.0,,DUPLO®,,CA
4-7,23.3922,,85.0,,10757.0,,Juniors,,CA
10+,19.4922,1.0,234.0,3.0,41614.0,Easy,BrickHeadz,5.0,CA
6-12,19.4922,2.0,126.0,4.0,75926.0,Average,Pteranodon Chase,3.5,CA
4-7,19.4922,,84.0,,10756.0,,Juniors,,CA
2-5,19.4922,1.0,24.0,,10879.0,,DUPLO®,,CA
6-12,38.9922,4.0,360.0,4.8,75932.0,Average,Jurassic Park Velociraptor Chase,4.3,CA
14+,116.9922,52.0,1363.0,3.2,76105.0,Average,Marvel Super Heroes,4.0,CA
8-14,101.39220000000002,8.0,1004.0,4.9,76108.0,Average,Marvel Super Heroes,4.9,CA
8-14,70.1922,17.0,674.0,4.9,76107.0,Average,Marvel Super Heroes,4.2,CA
7-14,38.9922,3.0,416.0,3.7,76103.0,Average,Marvel Super Heroes,3.7,CA
7-14,31.192200000000003,13.0,375.0,4.7,76104.0,Easy,Marvel Super Heroes,4.7,CA
6-12,19.4922,10.0,223.0,4.4,76102.0,Easy,Marvel Super Heroes,4.9,CA
6-12,12.4722,13.0,124.0,4.2,76101.0,Easy,Marvel Super Heroes,4.8,CA
10+,10.1322,3.0,101.0,4.0,41604.0,Average,BrickHeadz,4.5,CA
10+,10.1322,2.0,105.0,3.0,41605.0,Easy,BrickHeadz,5.0,CA
10+,10.1322,1.0,113.0,5.0,41606.0,Easy,BrickHeadz,5.0,CA
10+,10.1322,1.0,136.0,,41607.0,,BrickHeadz,,CA
7-14,58.4922,6.0,492.0,4.7,76088.0,Average,Marvel Super Heroes,4.0,CA
7-14,54.5922,7.0,375.0,4.1,76078.0,Easy,Marvel Super Heroes,2.3,CA
7-14,50.6922,6.0,400.0,4.8,76084.0,Easy,Marvel Super Heroes,4.5,CA
7-14,38.9922,23.0,375.0,4.4,76083.0,Average,Marvel Super Heroes,3.9,CA
7-14,31.192200000000003,7.0,358.0,4.7,76100.0,Average,Marvel Super Heroes,4.8,CA
2-5,31.192200000000003,,38.0,,10876.0,,DUPLO®,,CA
7-14,31.192200000000003,10.0,377.0,4.8,76077.0,Easy,Marvel Super Heroes,4.3,CA
6-12,19.4922,6.0,229.0,4.4,76099.0,Easy,Marvel Super Heroes,5.0,CA
6-12,19.4922,10.0,160.0,3.9,76076.0,Easy,Marvel Super Heroes,3.9,CA
4-7,19.4922,1.0,125.0,5.0,10754.0,,Juniors,4.0,CA
5-12,10.1322,2.0,79.0,3.5,76091.0,Easy,Marvel Super Heroes,3.0,CA
5-12,10.1322,,86.0,,76090.0,,Marvel Super Heroes,,CA
5-12,10.1322,,89.0,,76089.0,,Marvel Super Heroes,,CA
5-12,10.1322,1.0,79.0,5.0,76071.0,Very Easy,Marvel Super Heroes,5.0,CA
7-14,31.192200000000003,12.0,323.0,4.3,76080.0,Average,Marvel Super Heroes,4.3,CA
6-12,31.192200000000003,14.0,330.0,4.7,76067.0,Easy,Marvel Super Heroes,4.6,CA
7-14,31.192200000000003,15.0,358.0,3.8,76060.0,Average,Marvel Super Heroes,4.5,CA
6-12,19.4922,9.0,197.0,4.3,76079.0,Easy,Marvel Super Heroes,4.8,CA
6-12,12.4722,25.0,92.0,4.2,76029.0,Very Easy,Marvel Super Heroes,4.4,CA
10+,10.1322,8.0,96.0,4.0,41590.0,Easy,BrickHeadz,4.4,CA
5-12,10.1322,10.0,94.0,4.4,76072.0,Very Easy,Marvel Super Heroes,4.6,CA
10+,10.1322,8.0,93.0,3.9,41592.0,Easy,BrickHeadz,4.1,CA
5-12,10.1322,4.0,85.0,4.3,76073.0,Easy,Marvel Super Heroes,4.5,CA
10+,10.1322,4.0,143.0,3.5,41591.0,Easy,BrickHeadz,4.8,CA
10+,311.9922,38.0,601.0,4.4,31313.0,Challenging,MINDSTORMS®,3.7,CA
10-21,167.6922,1.0,1.0,5.0,45500.0,Average,MINDSTORMS®,3.0,CA
10-21,74.0922,6.0,1.0,4.0,45501.0,Very Easy,MINDSTORMS®,3.0,CA
8+,28.0722,2.0,1.0,5.0,45517.0,Very Easy,MINDSTORMS®,2.5,CA
10-21,28.0722,,1.0,,45505.0,,MINDSTORMS®,,CA
10-21,28.0722,,1.0,,45509.0,,MINDSTORMS®,,CA
10+,28.0722,3.0,1.0,5.0,45508.0,Average,MINDSTORMS®,3.3,CA
10-21,23.3922,2.0,1.0,5.0,45502.0,,MINDSTORMS®,5.0,CA
10-21,18.7122,1.0,1.0,5.0,45503.0,Easy,MINDSTORMS®,,CA
10-21,18.7122,,1.0,,45507.0,,MINDSTORMS®,,CA
10-21,15.5922,,7.0,,45514.0,,MINDSTORMS®,,CA
10+,28.041000000000004,4.0,1.0,3.0,45504.0,Challenging,MINDSTORMS®,4.0,CA
12+,233.99220000000003,11.0,2863.0,4.3,21137.0,Challenging,Minecraft™,4.2,CA
8+,109.1922,2.0,1122.0,5.0,21136.0,Easy,Minecraft™,4.0,CA
8+,70.1922,7.0,729.0,4.0,21134.0,Average,Minecraft™,3.7,CA
8+,58.4922,1.0,717.0,5.0,21135.0,Challenging,Minecraft™,5.0,CA
8+,46.7922,4.0,549.0,4.7,21144.0,Easy,Minecraft™,4.3,CA
8+,38.9922,1.0,470.0,5.0,21143.0,Average,Minecraft™,5.0,CA
8+,31.192200000000003,6.0,387.0,4.2,21130.0,Easy,Minecraft™,4.2,CA
8+,27.2922,,278.0,,21142.0,,Minecraft™,,CA
7-14,19.4922,4.0,198.0,4.5,21140.0,Average,Minecraft™,5.0,CA
7-14,19.4922,2.0,241.0,5.0,21141.0,Average,Minecraft™,4.5,CA
8+,19.4922,16.0,208.0,4.4,21123.0,Easy,Minecraft™,4.4,CA
8+,19.4922,5.0,247.0,5.0,21129.0,Average,Minecraft™,4.8,CA
6-14,12.4722,,84.0,,21139.0,,Minecraft™,,CA
6-14,12.4722,4.0,69.0,5.0,21138.0,Easy,Minecraft™,2.7,CA
8+,77.9922,14.0,571.0,3.6,21122.0,Easy,Minecraft™,2.2,CA
8+,70.1922,14.0,706.0,4.6,21125.0,Average,Minecraft™,4.7,CA
8+,58.4922,6.0,559.0,4.8,21124.0,Average,Minecraft™,4.5,CA
8+,58.4922,15.0,519.0,4.8,21121.0,Average,Minecraft™,4.5,CA
8+,38.9922,3.0,318.0,4.5,21126.0,Average,Minecraft™,4.5,CA
8+,19.4922,16.0,219.0,3.1,21119.0,Average,Minecraft™,3.3,CA
5+,3.1122,16.0,7.0,4.5,71021.0,Very Easy,Minifigures,4.2,CA
5-12,38.9922,10.0,169.0,4.3,60153.0,Very Easy,City,3.6,CA
5+,3.1122,13.0,8.0,4.3,71020.0,Very Easy,Minifigures,4.0,CA
5+,3.1122,22.0,8.0,4.3,71019.0,Very Easy,Minifigures,4.1,CA
5+,3.1122,26.0,7.0,4.3,71018.0,Very Easy,Minifigures,3.3,CA
9-14,124.7922,5.0,1426.0,2.0,70357.0,Challenging,NEXO KNIGHTS™,1.8,CA
8-14,62.3922,3.0,604.0,4.3,72006.0,Challenging,NEXO KNIGHTS™,4.0,CA
8-14,54.5922,,569.0,,72005.0,,NEXO KNIGHTS™,,CA
8-14,42.8922,3.0,506.0,5.0,72004.0,Average,NEXO KNIGHTS™,5.0,CA
8-14,31.192200000000003,,369.0,,72003.0,,NEXO KNIGHTS™,,CA
7-14,21.8322,1.0,191.0,4.0,72002.0,Easy,NEXO KNIGHTS™,3.0,CA
7-14,21.8322,,217.0,,72001.0,,NEXO KNIGHTS™,,CA
8-14,23.3922,1.0,251.0,5.0,70358.0,Average,NEXO KNIGHTS™,5.0,CA
7-14,10.1322,2.0,88.0,3.5,70365.0,,NEXO KNIGHTS™,4.0,CA
7-14,10.1322,1.0,98.0,4.0,70347.0,,NEXO KNIGHTS™,4.0,CA
9-14,101.39220000000002,17.0,1140.0,4.9,70317.0,Challenging,NEXO KNIGHTS™,4.9,CA
9-14,85.7922,3.0,840.0,5.0,70352.0,Average,NEXO KNIGHTS™,4.7,CA
8-14,70.1922,3.0,670.0,5.0,70322.0,Average,NEXO KNIGHTS™,5.0,CA
8-14,58.4922,1.0,598.0,5.0,70355.0,Average,NEXO KNIGHTS™,4.0,CA
8-14,38.9922,1.0,393.0,,70354.0,,NEXO KNIGHTS™,,CA
8-14,46.7922,2.0,516.0,4.5,70321.0,Challenging,NEXO KNIGHTS™,4.5,CA
8-14,31.192200000000003,1.0,266.0,4.0,70350.0,Average,NEXO KNIGHTS™,3.0,CA
8-14,23.3922,2.0,257.0,4.5,70359.0,Easy,NEXO KNIGHTS™,4.0,CA
8-14,19.4922,1.0,216.0,5.0,70348.0,Very Easy,NEXO KNIGHTS™,5.0,CA
8-14,19.4922,2.0,208.0,4.5,70349.0,Average,NEXO KNIGHTS™,4.0,CA
8-14,19.4922,3.0,187.0,4.7,70313.0,Average,NEXO KNIGHTS™,4.7,CA
7-14,14.0322,,153.0,,70361.0,,NEXO KNIGHTS™,,CA
7-14,10.1322,,79.0,,70362.0,,NEXO KNIGHTS™,,CA
7-14,10.1322,,83.0,,70366.0,,NEXO KNIGHTS™,,CA
7-14,10.1322,1.0,80.0,5.0,70364.0,Very Easy,NEXO KNIGHTS™,2.0,CA
7-14,10.1322,,66.0,,70363.0,,NEXO KNIGHTS™,,CA
7-14,10.1322,2.0,75.0,3.5,70337.0,Easy,NEXO KNIGHTS™,4.0,CA
7-14,10.1322,2.0,67.0,4.0,70339.0,Very Easy,NEXO KNIGHTS™,4.0,CA
7-14,10.1322,1.0,64.0,5.0,70338.0,Very Easy,NEXO KNIGHTS™,4.0,CA
8-14,10.1322,,69.0,,70336.0,,NEXO KNIGHTS™,,CA
6+,14.0322,,30.0,,853516.0,,NEXO KNIGHTS™,,CA
7-14,3.1122,8.0,10.0,3.1,70372.0,Very Easy,NEXO KNIGHTS™,3.3,CA
9-14,155.99220000000003,52.0,2295.0,4.7,70618.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,CA
16+,272.9922,88.0,4867.0,4.8,70620.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,CA
9-14,101.39220000000002,15.0,1403.0,4.5,70617.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,CA
9-14,77.9922,9.0,830.0,4.6,70656.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,CA
9-14,77.9922,6.0,914.0,4.8,70616.0,Average,THE LEGO® NINJAGO® MOVIE™,4.7,CA
9-14,77.9922,11.0,1202.0,4.7,70632.0,Average,THE LEGO® NINJAGO® MOVIE™,4.4,CA
8-14,70.1922,6.0,765.0,3.8,70643.0,Average,NINJAGO®,4.2,CA
9-14,70.1922,19.0,944.0,3.6,70615.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,CA
8-14,58.4922,8.0,747.0,4.3,70613.0,Average,THE LEGO® NINJAGO® MOVIE™,4.5,CA
9-14,58.4922,8.0,876.0,4.7,70614.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,CA
8-14,50.6922,7.0,521.0,4.7,70631.0,Average,THE LEGO® NINJAGO® MOVIE™,5.0,CA
8-14,50.6922,29.0,544.0,4.6,70612.0,Average,THE LEGO® NINJAGO® MOVIE™,4.5,CA
8-14,42.8922,2.0,556.0,4.5,70642.0,Average,NINJAGO®,4.5,CA
8-14,38.9922,21.0,494.0,4.6,70611.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,CA
8-14,38.9922,,530.0,,70640.0,,NINJAGO®,,CA
9-14,38.9922,4.0,552.0,4.3,70641.0,Challenging,NINJAGO®,4.3,CA
7-14,31.192200000000003,3.0,308.0,5.0,70639.0,Average,NINJAGO®,4.3,CA
7-14,31.192200000000003,10.0,312.0,3.5,70608.0,Easy,THE LEGO® NINJAGO® MOVIE™,3.6,CA
8-14,31.192200000000003,8.0,341.0,4.2,70610.0,Average,THE LEGO® NINJAGO® MOVIE™,4.5,CA
7-14,31.192200000000003,6.0,341.0,4.4,70609.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.2,CA
7-14,19.4922,3.0,257.0,5.0,70638.0,Average,NINJAGO®,5.0,CA
7-14,19.4922,8.0,217.0,4.1,70629.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.1,CA
7-14,19.4922,18.0,233.0,4.6,70607.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.5,CA
4-7,19.4922,,131.0,,10755.0,,Juniors,,CA
6-14,10.1322,1.0,48.0,5.0,70628.0,Very Easy,THE LEGO® NINJAGO® MOVIE™,5.0,CA
6-14,10.1322,,61.0,,70633.0,,NINJAGO®,,CA
6-14,10.1322,1.0,68.0,4.0,70635.0,Very Easy,NINJAGO®,3.0,CA
6-14,10.1322,2.0,73.0,5.0,70637.0,Easy,NINJAGO®,3.5,CA
6-14,10.1322,,69.0,,70636.0,,NINJAGO®,,CA
6-14,10.1322,11.0,109.0,4.5,70606.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.8,CA
6-14,10.1322,,69.0,,70634.0,,NINJAGO®,,CA
10+,10.1322,7.0,102.0,4.0,41487.0,Easy,BrickHeadz,4.7,CA
10+,10.1322,5.0,89.0,3.2,41488.0,Very Easy,BrickHeadz,4.0,CA
9-14,77.9922,8.0,754.0,4.6,70605.0,Average,NINJAGO®,4.1,CA
8-14,38.9922,6.0,439.0,4.8,70592.0,Average,NINJAGO®,4.8,CA
8-14,31.192200000000003,5.0,313.0,4.2,70624.0,Average,NINJAGO®,4.0,CA
7-14,31.192200000000003,7.0,360.0,4.4,70623.0,Average,NINJAGO®,4.1,CA
7-14,31.192200000000003,8.0,294.0,3.9,70603.0,Average,NINJAGO®,4.1,CA
7-14,19.4922,12.0,221.0,4.1,70601.0,Easy,NINJAGO®,3.8,CA
6-14,10.1322,7.0,83.0,4.3,70621.0,Easy,NINJAGO®,4.8,CA
5+,3.1122,22.0,8.0,4.3,71019.0,Very Easy,Minifigures,4.1,CA
6+,588.8922,8.0,2455.0,3.7,2000431.0,Average,SERIOUS PLAY®,2.9,CA
6+,378.2922,2.0,4900.0,5.0,2000409.0,Easy,SERIOUS PLAY®,5.0,CA
6+,28.852200000000003,10.0,219.0,3.9,2000414.0,Easy,SERIOUS PLAY®,3.3,CA
6+,616.1922000000002,7.0,2631.0,4.7,2000430.0,Easy,SERIOUS PLAY®,3.6,CA
8-14,101.39220000000002,2.0,841.0,5.0,75889.0,Average,Speed Champions,4.5,CA
7-14,31.192200000000003,4.0,391.0,5.0,75888.0,Average,Speed Champions,4.8,CA
7-14,14.8122,9.0,183.0,4.8,75884.0,Easy,Speed Champions,4.8,CA
7-14,14.8122,3.0,179.0,5.0,75886.0,Easy,Speed Champions,5.0,CA
7-14,14.8122,13.0,203.0,4.5,75885.0,Average,Speed Champions,4.5,CA
8-14,101.39220000000002,8.0,941.0,4.6,75883.0,Average,Speed Champions,4.3,CA
7-14,31.192200000000003,12.0,366.0,4.5,75881.0,Easy,Speed Champions,4.4,CA
7-14,14.8122,3.0,163.0,5.0,75887.0,Easy,Speed Champions,5.0,CA
7-14,14.0322,12.0,196.0,4.5,75877.0,Easy,Speed Champions,4.4,CA
7-14,14.0322,10.0,161.0,4.7,75880.0,Easy,Speed Champions,4.7,CA
7-14,14.0322,11.0,184.0,4.8,75879.0,Easy,Speed Champions,4.7,CA
7-14,14.0322,19.0,181.0,4.7,75878.0,Easy,Speed Champions,4.8,CA
7-14,14.0322,28.0,185.0,4.5,75871.0,Easy,Speed Champions,4.4,CA
7-14,14.0322,9.0,166.0,4.9,75872.0,Average,Speed Champions,4.9,CA
9-14,155.99220000000003,4.0,1414.0,4.0,75212.0,Average,Star Wars™,3.8,CA
9-14,70.1922,7.0,519.0,5.0,75211.0,Average,Star Wars™,3.7,CA
8-12,38.9922,2.0,464.0,4.0,75210.0,Easy,Star Wars™,3.5,CA
8-14,31.192200000000003,,104.0,,75537.0,,Star Wars™,,CA
7-12,27.2922,7.0,229.0,4.4,75208.0,Easy,Star Wars™,4.3,CA
7-12,27.2922,4.0,345.0,4.5,75209.0,Easy,Star Wars™,4.3,CA
7-14,23.3922,3.0,101.0,3.5,75536.0,Easy,Star Wars™,4.3,CA
8-14,23.3922,,101.0,,75535.0,,Star Wars™,,CA
6-12,13.252199999999998,4.0,102.0,4.3,75206.0,Very Easy,Star Wars™,4.5,CA
6-12,13.252199999999998,5.0,99.0,4.5,75207.0,Very Easy,Star Wars™,4.3,CA
10+,10.1322,1.0,149.0,2.0,41609.0,Very Easy,BrickHeadz,4.0,CA
10+,10.1322,1.0,141.0,2.0,41608.0,Very Easy,BrickHeadz,4.0,CA
14+,467.9922,84.0,4016.0,4.5,75159.0,Challenging,Star Wars™,3.5,CA
14+,179.3922,201.0,1996.0,3.9,75060.0,Challenging,Star Wars™,4.5,CA
9-14,140.3922,31.0,1416.0,4.6,75190.0,Average,Star Wars™,4.4,CA
9-14,132.59220000000002,34.0,1376.0,4.0,75189.0,Challenging,Star Wars™,3.8,CA
9-14,109.1922,23.0,780.0,4.7,75188.0,Average,Star Wars™,4.0,CA
10-16,101.39220000000002,79.0,1106.0,4.6,75187.0,Average,Star Wars™,4.6,CA
9-14,93.5922,39.0,863.0,4.2,75156.0,Average,Star Wars™,4.4,CA
8-14,85.7922,5.0,775.0,4.8,75186.0,Challenging,Star Wars™,4.4,CA
8-14,77.9922,22.0,630.0,4.5,75179.0,Average,Star Wars™,3.9,CA
8-14,77.9922,71.0,717.0,4.7,75102.0,Average,Star Wars™,4.1,CA
9-14,77.9922,4.0,746.0,4.5,75202.0,Easy,Star Wars™,4.0,CA
8-14,77.9922,56.0,659.0,4.6,75155.0,Average,Star Wars™,3.9,CA
8-14,77.9922,3.0,836.0,5.0,75180.0,Average,Star Wars™,3.7,CA
8-14,70.1922,6.0,557.0,4.2,75185.0,Challenging,Star Wars™,4.4,CA
8-14,58.4922,51.0,691.0,4.8,75172.0,Average,Star Wars™,4.4,CA
